id,nom,pays,naissance,sexe,id,titre,annee,nbSpectateurs,idRealisateur,idGenre
146438,Bertrand Bonello,France,1968-09-11,M,221667,Saint Laurent,2014,,146438,18
23728,Ariel Zeitoun,Tunisia,1945-09-26,M,222230,Angélique,2013,,23728,12
278819,Max Pécas,France,1925-04-25,M,222270,Mieux vaut être riche et bien portant que fauché et mal foutu,1980,,278819,35
83793,Riad Sattouf,,,,223954,Jacky au royaume des filles,2014,,83793,35
74619,Sean Anders,USA,1969-01-01,M,227159,Comment tuer son boss 2,2014,13458794,74619,35
2291,Paul McGuigan,UK,1963-09-19,M,228066,Docteur Frankenstein,2015,4278412,2291,18
5306,Lasse Hallström,Sweden,1946-06-02,M,228194,Les Recettes du bonheur,2014,11110102,5306,18
1177760,Benoît Forgeard,,,,228408,Fuck UK,2012,,1177760,
76325,Daniel Alfredson,Sweden,1959-05-23,M,228968,Kidnapping Mr. Heineken,2015,329190,76325,18
59,Luc Besson,France,1959-03-18,M,240832,Lucy,2014,15818353,59,28
26205,James Bobin,,,M,241259,Alice de l'autre côté du miroir,2016,37432128,26205,12
552975,François Hanss,,,,241727,Gaspard Proust tapine,2013,,552975,35
1276866,Melissa Drigeard,,,,241875,Jamais le premier soir,2014,,1276866,35
72327,Jalil Lespert,France,1976-09-18,M,245775,Yves Saint Laurent,2014,2628286,72327,18
4453,Thomas Vinterberg,Denmark,1969-05-19,M,250734,Loin de la foule déchaînée,2015,3778747,4453,18
56717,Tom Vaughan,UK,1969-09-05,M,253344,Teach me love,2015,,56717,35
109402,Rob Epstein,United States,1955-04-06,M,253639,And the Oscar Goes To...,2014,,109402,99
21370,Roger Donaldson,Australia,1945-11-15,M,254904,The November Man,2014,4069514,21370,80
56411,Glenn Ficarra,Stati Uniti d'America,1971-05-27,M,256591,Diversion,2015,19245370,56411,10749
1255496,Gabe Polsky,,,,256876,Red Army,2014,86825,1255496,99
229568,Lisa Azuelos,France,1965-11-06,F,256913,Une rencontre,2014,,229568,18
71570,Justin Chadwick,UK,1968-12-06,M,257785,Tulip Fever,2017,428208,71570,18
11343,David Yates,UK,1963-11-30,M,258489,Tarzan,2016,44592882,11343,28
18899,Yuen Woo-ping,China,1945-01-01,M,263341,Tigre et Dragon 2,2016,,18899,28
73235,Frédéric Schoendoerffer,,,M,265964,96 heures,2014,,73235,53
32501,Pascale Ferran,Paris,1960-04-17,F,266040,Bird People,2014,,32501,18
18865,Louis Leterrier,France,1973-06-17,M,267193,Grimsby : Agent trop spécial,2016,3147866,18865,28
78223,Benjamin Guedj,,,,268523,Libre et assoupi,2014,,78223,35
76595,Byron Howard,Japan,1968-12-26,M,269149,Zootopie,2016,127973024,76595,16
73460,Saul Dibb,UK,,M,271674,Suite Française,2014,1138089,73460,18
41039,Judd Apatow,U.S.,1967-12-06,M,271718,Crazy Amy,2015,17599474,41039,35
3224,Stephen Frears,UK,1941-06-20,M,271736,The Program,2015,410806,3224,18
48583,Anne Fontaine,Luxembourg,1959-07-15,F,272435,Gemma Bovery,2014,19337,48583,10749
138,Quentin Tarantino,USA,1963-03-27,M,273248,Les 8 Salopards,2015,19470014,138,80
137427,Denis Villeneuve,Canada,1967-10-03,M,273481,Sicario,2015,10503227,137427,28
52609,Breck Eisner,USA,1970-12-24,M,274854,Le dernier chasseur de sorcières,2015,18367113,52609,14
237066,Didier Le Pêcheur,Francia,1959-07-05,M,277230,La liste de mes envies,2014,,237066,35
15277,Jon Favreau,USA,1966-10-19,M,278927,Le Livre de la jungle,2016,120818825,15277,12
223,Alejandro González Iñárritu,Mexico,1963-08-15,M,281957,The Revenant,2015,66618812,223,37
4566,Alan Rickman,UK,1946-02-21,M,283227,Les Jardins du roi,2015,,4566,18
15218,James Gunn,USA,1966-08-05,M,283995,Les gardiens de la galaxie Vol. 2,2017,107969506,15218,28
55934,Taika Waititi,New Zealand,1975-08-16,M,284053,Thor : Ragnarok,2017,106747140,55934,28
72611,Fabrice Du Welz,Belgium,1972-10-21,M,285387,Colt 45,2014,,72611,18
2294,Robert Rodriguez,USA,1968-06-20,M,285923,Double Feature: Grindhouse,2007,3177761,2294,53
1351706,Nicolas Castro,,,,286101,Des Lendemains qui chantent,2014,,1351706,35
578,Ridley Scott,UK,1937-11-30,M,286217,Seul sur Mars,2015,78770236,578,18
37633,Jean Becker,France,1933-05-10,M,289151,Bon rétablissement !,2014,,37633,35
125037,Tonie Marshall,,1951-11-29,F,289153,Tu veux ou tu veux pas,2014,,125037,35
225890,Alexandre Castagnetti,,,M,289171,Le Grimoire d'Arkandias,2014,,225890,14
357,Hany Abu-Assad,Israel,1961-10-11,M,290512,La Montagne entre nous,2017,7854026,357,10749
21807,Billy Ray,Stati Uniti,1971-09-21,M,290751,Aux yeux de tous,2015,4356873,21807,80
54507,Jon M. Chu,USA,1979-11-02,M,291805,Insaisissables 2,2016,41862667,54507,28
1614,Ang Lee,Taiwan,1954-10-23,M,293767,Un jour dans la vie de Billy Lynn,2016,3866373,1614,18
488,Steven Spielberg,USA,1946-12-18,M,296098,Le Pont des espions,2015,20684793,488,53
19769,David Ayer,USA,1968-01-18,M,297761,Suicide Squad,2016,93200006,19769,28
6884,Patty Jenkins,USA,1971-07-24,F,297762,Wonder Woman,2017,102730876,6884,28
37626,Patrice Leconte,France,1947-11-12,M,298614,Une heure de tranquillité,2014,,37626,35
19271,Anthony Russo,USA,1970-02-03,M,299534,Avengers: Endgame,2019,,19271,12
19271,Anthony Russo,USA,1970-02-03,M,299536,Avengers : Infinity War,2018,255779954,19271,12
13235,Alexander Payne,USA,1961-02-10,M,301337,Downsizing,2017,6875486,13235,35
84496,Josh Cooley,USA,1980-05-23,M,301528,Toy Story 4,2019,134174324,84496,12
77003,Gavin O'Connor,USA,1964-01-01,M,302946,Mr Wolff,2016,19395005,77003,80
70500,Tom Hooper,UK,1972-10-05,M,306819,The Danish girl,2015,8023940,70500,18
1723792,Olivier Simmonet,,,,309345,Un chapeau de paille d'Italie,2012,,1723792,35
57741,Mark Osborne,USA,1970-09-17,M,309809,Le Petit Prince,2015,12196406,57741,12
607,Zhang Yimou,China,1951-11-14,M,311324,La Grande Muraille,2016,41494638,607,28
63973,Matteo Garrone,Italy,1968-10-15,M,314405,Tale of Tales,2015,,63973,10749
1896,Don Cheadle,USA,1964-11-29,M,316000,Miles Ahead,2016,432558,1896,18
225407,Yann Gozlan,,,,322125,Un homme idéal,2015,,225407,18
5174,Barry Sonnenfeld,USA,1953-04-01,M,322240,Ma vie de chat,2016,7226805,5174,14
25598,Paul Greengrass,UK,1955-08-13,M,324668,Jason Bourne,2016,51935614,25598,28
78160,Luca Guadagnino,Italy,1971-08-10,M,324807,A Bigger Splash,2015,943219,78160,80
144221,Brad Furman,,,M,325789,Infiltrator,2016,1929601,144221,80
74112,Fabien Onteniente,France,1958-04-27,M,326597,Tom est tout seul,1995,,74112,35
58220,Hugh Hudson,UK,1936-08-25,M,329718,Altamira,2016,,58220,18
72005,Christian Vincent,Francia,1955-11-05,M,329809,L'Hermine,2015,,72005,35
107490,Jaco Van Dormael,Belgium,1957-02-09,M,330764,Le tout nouveau testament,2015,,107490,18
69987,Jérôme Salle,France,1967-05-11,M,332794,L'Odyssée,2016,1215364,69987,12
20907,Antoine Fuqua,USA,1966-01-19,M,333484,Les Sept Mercenaires,2016,20295079,20907,12
63306,James Watkins,UK,1973-05-20,M,333669,Bastille Day,2016,1799699,63306,28
11266,James McTeigue,Australia,1967-12-29,M,334074,Survivor,2015,,11266,28
1450229,Richie Smyth,,,,334517,Jadotville,2016,,1450229,10752
865,Michael Bay,USA,1965-02-17,M,335988,Transformers : The Last Knight,2017,75678144,865,28
1128442,Deniz Gamze Ergüven,Turchia,1978-06-04,F,336804,Mustang,2015,31250,1128442,18
37932,F. Gary Gray,USA,1969-07-17,M,337339,Fast & Furious 8,2017,154845595,37932,28
143593,Xavier Dolan,Canada,1989-03-20,M,338189,Juste la fin du monde,2016,,143593,18
11090,Edgar Wright,UK,1974-04-18,M,339403,Baby Driver,2017,28368135,11090,28
1032011,Afonso Poyart,,,,339527,Prémonitions,2015,2823357,1032011,53
1484008,Franck Ekinci,,,M,340357,Avril et le monde truqué,2015,,1484008,53
12028,John Moore,Ireland,1970-01-01,M,340677,I.T.,2016,,12028,80
145117,Jean-Pierre Améris,France,1961-07-26,M,342281,Une famille à louer,2015,,145117,35
58324,Jean-François Richet,France,1966-07-02,M,342878,Un moment d'égarement,2015,,58324,35
21769,Bruno Podalydès,France,1961-03-11,M,343702,Comme un avion,2015,,21769,35
1366322,Arthur Benzaquen,,,,344268,Les Nouvelles Aventures D'Aladin,2015,,1366322,35
20907,Antoine Fuqua,USA,1966-01-19,M,345887,Equalizer 2,2018,12760545,20907,53
1317730,Daniel Scheinert,Stati Uniti,,M,347031,Swiss Army Man,2016,526306,1317730,35
70221,Christian Carion,France,1963-01-04,M,351192,"En mai, fais ce qu'il te plaît",2015,,70221,10752
523463,Baya Kasmi,,,,352188,Je suis à vous tout de suite,2015,,523463,18
74752,Nikolaj Arcel,Denmark,1972-08-25,M,353491,La tour sombre,2017,14153884,74752,28
2589,Terry George,UK,1952-12-20,M,354859,La Promesse,2016,,2589,36
71930,Gustave Kervern,Île Maurice,1962-08-27,M,358725,Saint Amour,2016,,71930,35
366,James Mangold,USA,1963-12-16,M,359724,Le Mans 66,2019,27600375,366,18
54472,Martin McDonagh,UK,1970-03-26,M,359940,Three Billboards : Les Panneaux de la vengeance,2017,19815874,54472,80
230064,Emma Luchini,,,,360225,Un début prometteur,2015,,230064,18
59026,Peyton Reed,USA,1964-07-03,M,363088,Ant-Man et la guêpe,2018,77834267,59026,28
190,Clint Eastwood,USA,1930-05-31,M,363676,Sully,2016,30099702,190,18
3776,Jean-Luc Godard,France,1930-12-03,M,366441,La Paresse,1962,,3776,
20073,Alexandra Leclère,Francia,,F,366566,Le Grand Partage,2015,,20073,35
1123657,Lino DiSalvo,,,,366668,"Playmobil, le film",2019,,1123657,10751
61985,Olivier Baroux,France,1964-01-05,M,369776,Les Tuche 2 : Le rêve américain,2016,,61985,35
1539943,Edouard Pluvieux,,,,369781,Amis publics,2016,,1539943,35
95901,Bruno Dumont,France,1958-03-14,M,371865,Ma Loute,2016,115089,95901,35
1011158,Florent-Emilio Siri,France,1965-03-02,,373960,Pension complète,2015,,1011158,35
1458114,Daniel Ragussis,USA,,,374617,Imperium,2016,4375,1458114,80
74112,Fabien Onteniente,France,1958-04-27,M,375804,Camping 3,2016,,74112,35
4387,François Ozon,France,1967-11-15,M,377263,Frantz,2016,110059,4387,36
10702,Martin Campbell,USA,1943-10-24,M,379149,The Foreigner,2017,18171762,10702,28
1186095,Pierre Godeau,France,,M,381255,Éperdument,2016,,1186095,18
140518,Vincent Garenq,,,,381262,Au nom de ma fille,2016,200000,140518,18
6431,Darren Aronofsky,USA,1969-02-12,M,381283,mother!,2017,5564624,6431,18
52344,Julien Rappeneau,,,,381353,Rosalie Blum,2016,,52344,35
1528536,Igor Gotesman,,,M,381356,Five,2016,,1528536,35
1963,Danièle Thompson,Monaco,1942-01-03,F,382509,Cézanne et moi,2016,,1963,18
19866,Guillaume Canet,France,1973-04-10,M,382589,Rock'n Roll,2017,,19866,35
229568,Lisa Azuelos,France,1965-11-06,F,382595,Dalida,2016,433,229568,10402
40684,David Leitch,USA,1969-12-31,M,383498,Deadpool 2,2018,92693426,40684,28
121588,Eric Lavaine,France,,M,383869,Retour chez ma mère,2016,,121588,35
40684,David Leitch,USA,1969-12-31,M,384018,Fast & Furious : Hobbs & Shaw,2019,95012374,40684,28
56405,Frédéric Beigbeder,France,1965-09-21,M,384727,L'Idéal,2016,,56405,35
59998,Greg McLean,,,M,390062,Jungle,2017,,59998,12
11181,Kenneth Branagh,UK,1960-12-10,M,392044,Le crime de l'Orient-Express,2017,43979912,11181,80
54170,Jérôme Commandeur,France,1976-04-12,M,392140,Ma famille t'adore déjà !,2016,,54170,35
1605612,Stéphanie Di Giusto,,,,392794,La Danseuse,2016,,1605612,18
2245,Yvan Attal,Israel,1965-01-04,M,393407,Ils sont partout,2016,,2245,35
549017,Hélène Angel,,1967-05-03,,395769,Primaire,2017,,549017,35
13520,Aaron Sorkin,USA,1961-06-09,M,396371,Le Grand Jeu,2017,7410501,13520,80
136745,Lucien Jean-Baptiste,,1964-05-06,M,398920,Il a déjà tes yeux,2017,,136745,35
54274,Serge Hazanavicius,France,1963-09-11,M,398933,Tout là-haut,2017,,54274,12
967600,Nicolas Bary,Francia,1980-11-28,,398947,Le Petit Spirou,2017,,967600,35
95901,Bruno Dumont,France,1958-03-14,M,399049,"Jeannette, l'enfance de Jeanne d'Arc",2018,,95901,10402
3556,Roman Polanski,France,1933-08-18,M,399121,J’accuse,2019,,3556,18
1884,Steven Soderbergh,USA,1963-01-14,M,399170,Logan Lucky,2017,6056700,1884,28
556172,J.C. Chandor,,1973-11-24,M,399361,Triple frontière,2019,,556172,28
2294,Robert Rodriguez,USA,1968-06-20,M,399579,Alita : Battle Angel,2019,50606567,2294,28
19769,David Ayer,USA,1968-01-18,M,400106,Bright,2017,,19769,28
4453,Thomas Vinterberg,Denmark,1969-05-19,M,401200,Kursk,2018,,4453,18
10943,Francis Lawrence,Austria,1970-03-26,M,401981,Red Sparrow,2018,18498524,10943,9648
30715,Terrence Malick,USA,1943-11-30,M,403300,Une vie cachée,2019,379212,30715,18
165787,Rich Moore,USA,1963-05-10,M,404368,Ralph 2.0,2018,66152644,165787,10751
19311,Stephen Chbosky,United States,1970-01-25,M,406997,Wonder,2017,,19311,18
26473,Fisher Stevens,USA,1963-11-27,M,410718,Avant le déluge,2016,,26473,99
37186,Josée Dayan,France,1943-10-06,M,411004,Folie douce,2009,,37186,
57113,Dan Gilroy,USA,1959-06-24,M,413362,L'Affaire Roman J.,2017,1492847,57113,18
236859,Michaël R. Roskam,Belgium,1972-10-09,M,414063,Le Fidèle,2017,,236859,80
20307,Joachim Rønning,Norway,1972-05-30,M,420809,Maléfique : Le pouvoir du mal,2019,48248784,20307,14
956,Guy Ritchie,UK,1968-09-10,M,420817,Aladdin,2019,130951549,956,12
76422,Ric Roman Waugh,Stati Uniti,1968-02-20,M,423204,La Chute du président,2019,16670681,76422,28
1701518,Pierre Coré,,,,423453,Sahara,2017,975000,1701518,12
61985,Olivier Baroux,France,1964-01-05,M,424619,Les Tuche 3,2018,,61985,35
4945,Joe Johnston,USA,1950-05-13,M,426543,Casse-noisette et les quatre royaumes,2018,7440330,4945,14
17883,David O. Russell,USA,1958-08-20,M,426591,Past Forward,2016,,17883,
62531,Valérie Lemercier,France,1964-03-09,F,428756,Marie-Francine,2017,,62531,35
95901,Bruno Dumont,France,1958-03-14,M,428902,CoinCoin et les Z'inhumains,2018,,95901,35
38883,Arnaud Desplechin,France,1960-10-31,M,429070,Les Fantômes d'Ismaël,2017,,38883,18
229263,Benoît Jacquot,France,1947-02-05,M,431135,Eva,2018,,229263,18
587699,Troy Quane,,,M,431693,Les Incognitos,2019,,587699,16
932524,Nicolas Bedos,France,1980-04-21,M,431937,Mr & Mme Adelman,2017,,932524,10749
84425,Eric Toledano,France,1967-07-03,M,432068,Le Sens de la fête,2017,2975000,84425,35
563586,Eric Barbier,Francia,1960-06-29,,432616,La Promesse de l'aube,2017,,563586,18
544655,Fabrice Eboué,France,1977-06-07,M,432618,Coexister,2017,,544655,35
21175,Michel Blanc,France,1952-04-16,M,432974,L'excès Contraire,1988,,21175,35
1208891,Bryan Fogel,USA,,M,432976,Icare,2017,,1208891,99
933226,Stéphane Robelin,,,,434273,Un profil pour deux,2017,,933226,10749
16862,Claude Lelouch,France,1937-10-30,M,437399,Chacun sa vie,2017,,16862,35
19303,Kevin Smith,USA,1970-08-02,M,440762,Jay and Silent Bob Reboot,2019,126413,19303,35
136745,Lucien Jean-Baptiste,,1964-05-06,M,443401,La Deuxième Étoile,2017,,136745,35
125324,William Eubank,USA,1982-11-15,M,443791,Underwater,2020,4202178,125324,27
132542,Maurice Barthélemy,Bolivia,1969-05-23,M,446044,Les Ex,2017,,132542,35
488,Steven Spielberg,USA,1946-12-18,M,446354,Pentagon Papers,2017,21812932,488,18
1337034,Olivier Afonso,France,,M,449684,Girls with Balls,2019,,1337034,27
70221,Christian Carion,France,1963-01-04,M,451646,Mon Garçon,2017,,70221,18
19077,Xavier Legrand,Francia,1979-01-01,M,451657,Jusqu'à la garde,2018,10181,19077,18
2245,Yvan Attal,Israel,1965-01-04,M,452187,Le Brio,2017,,2245,35
1364491,Maxime Govare,,,M,452188,Daddy Cool,2017,,1364491,35
1614,Ang Lee,Taiwan,1954-10-23,M,453405,Gemini Man,2019,21683689,1614,28
37627,Dany Boon,France,1966-06-26,M,456165,La ch'tite famille,2018,,37627,35
1422673,Jason Lei Howden,,,,457335,Guns Akimbo,2020,,1422673,35
40644,Chad Stahelski,USA,1968-09-20,M,458156,John Wick 3 : Parabellum,2019,40837412,40644,28
17510,Ol Parker,Regno Unito,1969-06-02,,458423,Mamma Mia ! Here We Go Again,2018,1507936,17510,35
1580866,Olivier Ayache-Vidal,,1965-03-27,M,462503,Les Grands Esprits,2017,,1580866,35
56382,Pierre Schöller,,,M,463387,Un peuple et son roi,2018,,56382,18
5917,Ernie Barbarash,USA,1947-01-29,M,463906,Le Saint,2017,,5917,28
138,Quentin Tarantino,USA,1963-03-27,M,466272,Once Upon a Time… in Hollywood,2019,46781405,138,18
130663,Hervé Mimran,France,,M,467482,Un homme pressé,2018,,130663,35
1563462,Donato Carrisi,Taranto,1973-03-25,M,468202,La Fille dans le brouillard,2017,,1563462,80
5069,Robert Guédiguian,France,1953-12-03,M,468207,La villa,2017,,5069,18
1862161,Robin Sykes,,,,469055,La Finale,2018,,1862161,35
1046127,Jason Stone,,1981-11-25,M,470894,At First Light,2018,,1046127,53
21678,Olivier Assayas,France,1955-01-25,M,471856,Doubles vies,2018,,21678,35
133398,Quentin Dupieux,France,1974-04-14,M,474331,Au Poste !,2018,,133398,35
57130,Todd Phillips,USA,1970-12-20,M,475557,Joker,2019,134052222,57130,80
17623,Guillaume Nicloux,France,1966-08-03,M,478508,Les Confins du monde,2018,,17623,10752
58324,Jean-François Richet,France,1966-07-02,M,478820,L'Empereur de Paris,2018,,58324,36
1134661,Jean-Charles Fitoussi,France,1970-06-01,M,480490,"Vitalium, Valentine !",2017,,1134661,35
1335250,Gabriel Julien-Laferrière,France,1962-02-09,M,481762,"Neuilly sa mère, sa mère !",2018,,1335250,35
54291,Gilles Lellouche,France,1972-07-05,M,484482,Le Grand Bain,2018,,54291,18
1014557,Frédéric Tellier,,,M,484751,Sauver ou périr,2018,,1014557,18
585161,David Oelhoffen,Francia,1968-01-01,,484901,Frères ennemis,2018,,585161,18
76910,Christophe Honoré,France,1970-04-10,M,485189,"Plaire, aimer et courir vite",2018,,76910,18
77008,Fred Cavayé,France,1967-12-14,M,487476,Le Jeu,2018,,77008,18
72611,Fabrice Du Welz,Belgium,1972-10-21,M,487631,Adoration,2020,,72611,18
21175,Michel Blanc,France,1952-04-16,M,489415,Voyez comme on danse,2018,,21175,18
1957,Sophie Marceau,France,1966-11-17,F,490422,"Mme Mills, une voisine si parfaite",2018,,1957,35
7482,Julian Schnabel,USA,1951-10-26,M,491472,At Eternity's Gate,2018,,7482,18
131827,Laure de Clermont-Tonnerre,,1983-07-26,F,500860,Nevada,2019,143071,131827,18
177532,Marielle Heller,USA,1979-10-01,F,501907,Un ami extraordinaire,2019,,177532,18
74112,Fabien Onteniente,France,1958-04-27,M,510452,All Inclusive,2019,,74112,35
1185267,Vianney Lebasque,,,,510456,Chacun pour tous,2018,,1185267,35
27436,Costa-Gavras,Greece,1933-02-12,M,512056,Adults in the Room,2019,,27436,18
929142,Christophe Duthuron,France,1973-03-03,M,514239,Les Vieux Fourneaux,2018,,929142,35
55934,Taika Waititi,New Zealand,1975-08-16,M,515001,Jojo Rabbit,2019,,55934,35
38516,Denys Arcand,Canada,1941-06-25,M,515047,La Chute de l'empire américain,2018,,38516,18
583851,Éléonore Pourriat,,,F,515841,Je ne suis pas un homme facile,2018,,583851,35
109744,Ryan Polito,,,M,516525,Seth Rogen's Hilarity for Charity,2018,,109744,35
1884,Steven Soderbergh,USA,1963-01-14,M,517909,The Laundromat : L'affaire des Panama Papers,2019,,1884,18
51116,Pierre Salvadori,Tunisia,1964-11-08,M,519106,En liberté !,2018,,51116,35
1297483,Ben Cookson,,,,525428,Waiting for Anya,2020,,1297483,18
20849,Étienne Chatiliez,France,1952-06-17,M,528773,"Tanguy, le retour",2019,,20849,35
21792,George Gallo,USA,,M,529983,The Poison Rose,2019,,21792,53
146000,Arnaud Lemort,,,,531735,Ibiza,2019,,146000,35
70500,Tom Hooper,UK,1972-10-05,M,536869,Cats,2019,8994364,70500,35
2124120,Claude Schmitz,,,,538065,Braquer Poitiers,2019,,2124120,35
19866,Guillaume Canet,France,1973-04-10,M,542830,Nous finirons ensemble,2019,,19866,35
61985,Olivier Baroux,France,1964-01-05,M,544345,Just a Gigolo,2019,,61985,35
431148,Alexis Michalik,France,1992-12-13,M,544510,Edmond,2019,,431148,36
67367,Rian Johnson,USA,1973-12-17,M,546554,À couteaux tirés,2019,31624571,67367,9648
8557,Fernando Meirelles,Brazil,1955-11-09,M,551332,Les Deux Papes,2019,29079,8557,18
1175620,Justine Triet,France,1978-07-17,F,559401,Sibyl,2019,,1175620,18
71506,Rémi Bezançon,France,,M,566454,Le Mystère Henri Pick,2019,,71506,18
40684,David Leitch,USA,1969-12-31,M,567604,Deadpool 2 : Il était une fois Deadpool,2018,,40684,35
1910480,Lee Won-tae,,,M,581528,"Le gangster, le flic et l'assassin",2019,3118187,1910480,80
1402424,Sarah Suco,France,1981-04-15,F,582906,Les Éblouis,2019,,1402424,18
17520,Cédric Klapisch,France,1961-09-04,M,583268,Deux moi,2019,,17520,18
550481,Jérémy Clapin,Francia,1974-02-13,M,586940,J'ai perdu mon corps,2019,,550481,16
139818,Nicolas Vanier,Dakar,1969-05-05,,589982,Donne-moi des ailes,2019,,139818,12
72327,Jalil Lespert,France,1976-09-18,M,590017,Le dindon,2019,,72327,35
1177758,Nicolas Pariser,,,,592480,Alice et le maire,2019,,1177758,35
76910,Christophe Honoré,France,1970-04-10,M,595867,Chambre 212,2019,,76910,35
932524,Nicolas Bedos,France,1980-04-21,M,595975,La belle époque,2019,,932524,35
1049006,Frédéric Petitjean,,,M,595985,Cold Blood Legacy - La mémoire du sang,2019,,1049006,53
1804517,Julien Weill,,,,611241,Andy,2019,,1804517,35
2351966,Édouard Bergeon,,,,612368,Au nom de la terre,2019,,2351966,18
74114,Philippe Guillard,,,,613367,Papi Sitter,2020,,74114,35
1188493,Tara Wood,,,F,631143,QT8 : The First Eight,2019,,1188493,99
2529489,Christophe David,,,,669778,Les 60 ans du one-man-show,2020,,2529489,99
