id,nom,pays,naissance,sexe
66147,Arly Jover,,1971-02-02,F
66441,Talulah Riley,UK,1985-09-26,F
66717,Anthony Wong,China,1961-09-02,M
66791,Anastasia Hille,England,1965-11-28,F
66838,Florence Thomassin,France,1966-06-24,F
66839,Philippe Lefebvre,,1968-12-17,M
66842,Christophe Offenstein,France,1962-03-24,M
67145,Abdelhafid Metalsi,,,
67212,Tom Wu,,,M
67367,Rian Johnson,USA,1973-12-17,M
67513,Shirley Stoler,U.S.,1929-03-30,F
67519,Ashlyn Gere,USA,1959-09-14,F
67532,Mélanie Doutey,France,1978-11-22,F
67714,Ramzy Bedia,France,,M
67716,Philippe Haïm,Francia,1967-09-02,M
67717,Michel Hazanavicius,France,1967-03-29,M
67767,Hal Needham,USA,1931-03-06,M
67773,Steve Martin,USA,1945-08-14,M
67813,Baltasar Kormákur,Iceland,1966-02-27,M
67978,Ona Grauer,Mexico,1975-11-16,F
68180,Gary Grubbs,USA,1949-11-14,M
68722,Maurice Chevit,France,1923-10-31,M
68816,Adèle Haenel,France,1989-01-01,F
68842,John Cho,South Korea,1972-06-16,M
69122,Heather Graham,USA,1970-01-29,F
69471,Olegar Fedoro,USSR,1958-03-06,M
69476,Ashley McGuire,,,F
69488,Nanni Moretti,Italy,1953-08-19,M
69537,Hervé Palud,France,1953-04-14,M
69542,Philippe Bruneau,France,1938-10-12,M
69597,Drew Barrymore,USA,1975-02-22,F
69678,Michael G. Wilson,USA,1943-01-21,M
69681,Philippe Labro,,,
69865,Jesús Ochoa,Mexico,1959-12-24,M
69899,Zachary Levi,USA,1980-09-29,M
69987,Jérôme Salle,France,1967-05-11,M
70159,Janine Magnan,France,1938-04-05,F
70165,Gérard Lanvin,France,1950-06-21,M
70171,Francis Leroi,France,1942-09-05,M
70173,Jean-Pierre Darras,France,1927-11-26,M
70179,Pierre Barouh,,1934-02-19,M
70221,Christian Carion,France,1963-01-04,M
70225,John Nolan,UK,1938-04-22,M
70233,Ricki Lake,USA,1968-09-21,F
70320,Stéphane Bissot,,,F
70417,Michael Sheard,UK,1938-06-18,M
70427,Farid Chopel,France,1952-12-04,M
70500,Tom Hooper,UK,1972-10-05,M
70615,Rodger Bumpass,USA,1951-11-20,M
70851,Jack Black,USA,1969-08-28,M
70854,Jean Delannoy,Francia,1908-01-12,M
70874,Lazar Ristovski,Yugoslavia,1952-10-26,M
71010,Tom Conti,UK,1941-11-22,
71038,Dimitri Storoge,,1977-07-26,
71068,Phyllida Lloyd,UK,1957-06-17,F
71070,Amanda Seyfried,USA,1985-12-03,F
71075,Björn Ulvaeus,Sweden,1945-04-25,M
71174,Tsai Ming-liang,Kuching,1957-10-27,M
71189,Cobie Smulders,Canada,1982-04-03,F
71280,Michael Dowse,Canada,1973-04-19,M
71305,Bertie Cortez,,,M
71363,Marc Berman,,,
71377,Bruno Lochet,France,1959-10-18,M
71378,Olivier Loustau,,,M
71506,Rémi Bezançon,France,,M
71536,Matthew Wood,USA,1972-08-15,M
71570,Justin Chadwick,UK,1968-12-06,M
71580,Benedict Cumberbatch,UK,1976-07-19,M
71600,Seth Gordon,Illinois,1974-07-20,M
71913,Bokeem Woodbine,USA,1973-04-13,M
71930,Gustave Kervern,Île Maurice,1962-08-27,M
72005,Christian Vincent,Francia,1955-11-05,M
72028,Arye Gross,USA,1960-03-17,M
72090,Jacques Boudet,France,1939-12-29,M
72095,Lee Pace,USA,1979-03-25,M
72129,Jennifer Lawrence,USA,1990-08-15,F
72202,Shidou Nakamura,Japan,1972-09-14,M
72230,Marcel Pérès,France,1898-01-24,M
72254,Éric Caravaca,France,1966-11-21,M
72255,Céline Sallette,France,1980-04-25,F
72266,Éric Besnard,,1964-03-15,M
72270,Souleymane Dicko,France,1966-08-26,M
72309,Kathryn Hunter,,1957-04-09,F
72313,Robert Wilfort,,,M
72320,Xavier Beauvois,France,1967-03-20,M
72327,Jalil Lespert,France,1976-09-18,M
72466,Colin Farrell,Ireland,1976-05-31,M
72467,Thaddeus O'Sullivan,,,M
72590,Ariane Ascaride,France,1954-10-10,F
72592,Yann Trégouët,France,1975-01-25,
72611,Fabrice Du Welz,Belgium,1972-10-21,M
72638,Tracy Letts,USA,1965-07-04,M
72667,Gilles Mimouni,,,
72742,Barry Dennen,U.S.,1938-02-22,M
72864,Tim Kelleher,USA,,M
72873,Michael Stuhlbarg,USA,1968-07-05,M
72946,Judith Chemla,,1985-01-01,F
73016,Debi Derryberry,USA,1967-09-27,F
73132,Marco Rodríguez,USA,1953-07-10,M
73235,Frédéric Schoendoerffer,,,M
73264,Claire Nadeau,France,1945-06-01,F
73269,Elsa Pataky,España,1976-07-18,F
73288,Michael McElhatton,Ireland,1963-01-01,M
73381,Matthias Schoenaerts,Belgium,1977-12-08,M
73394,Arthur Dupont,France,1985-01-01,M
73421,Joaquin Phoenix,Puerto Rico,1974-10-28,M
73457,Chris Pratt,USA,1979-06-21,M
73460,Saul Dibb,UK,,M
73475,Adriano Giannini,Italy,1971-05-10,M
73508,Philippe Muyl,,1953-05-30,M
73710,Raad Rawi,,,
73726,Nozha Khouadra,,,
73827,Patrick Bruel,Algeria,1959-05-14,M
73828,Marilyne Canto,Algeria,1961-10-18,F
73931,Bette Midler,USA,1945-12-01,F
73937,Judith Godrèche,France,1972-03-23,F
73968,Henry Cavill,UK,1983-05-05,M
74056,Brendan Coyle,England,1963-12-02,M
74073,Rosalind Chao,USA,1957-09-23,F
74110,Antoine Duléry,France,1959-11-14,M
74112,Fabien Onteniente,France,1958-04-27,M
74113,Emanuel Booz,,,
74114,Philippe Guillard,,,
74118,Philippe Le Guay,,1956-10-22,M
74242,Shea Whigham,USA,1969-01-05,M
74303,Dreama Walker,USA,1986-06-20,F
74312,Ahney Her,USA,1992-01-01,F
74502,Kristof Konrad,Poland,1975-04-26,M
74538,Nate Mooney,,1971-01-01,M
74568,Chris Hemsworth,Australia,1983-08-11,M
74595,Gordon Michaels,,,M
74619,Sean Anders,USA,1969-01-01,M
74647,Keith Fulton,Massachusetts,1965-10-17,M
74677,Hayley Sales,United States of America,,F
74748,Randy Couture,USA,1963-06-22,M
74752,Nikolaj Arcel,Denmark,1972-08-25,M
74922,Jean-François Wolff,,,M
74931,Jamal Duff,,1972-03-11,M
74961,Jeremy Bobb,Irlanda,1980-05-13,M
75071,Daniel Cerqueira,,,M
75076,Bronson Webb,England,1983-02-20,M
75256,Ian Hughes,Canada,1969-04-08,M
75344,Barry Livingston,USA,1953-12-17,M
75604,Yul Vazquez,,,M
75923,Christopher Darga,,,
76021,Griff Furst,USA,1981-09-17,M
76070,Mia Wasikowska,Australia,1989-10-25,F
76126,T.I.,United States,1980-09-25,M
76285,Sam Louwyck,Belgio,1966-01-01,M
76325,Daniel Alfredson,Sweden,1959-05-23,M
76340,Giselda Volodi,Morocco,1959-09-28,F
76415,Stephen Hogan,,,M
76422,Ric Roman Waugh,Stati Uniti,1968-02-20,M
76512,Jason Clarke,Australia,1969-07-17,M
76540,Keith Hudson,,,M
76543,Chris Browning,,,M
76595,Byron Howard,Japan,1968-12-26,M
76818,Nicolas Charlet,,,
76820,Marina Foïs,France,1970-01-21,F
76826,Sam Karmann,Égypte,1953-09-23,M
76827,Hélène de Fougerolles,France,1973-02-25,F
76851,John Leigh,,1965-01-01,M
76858,François-Xavier Demaison,France,1973-09-22,M
76910,Christophe Honoré,France,1970-04-10,M
77003,Gavin O'Connor,USA,1964-01-01,M
77008,Fred Cavayé,France,1967-12-14,M
77100,Audrie Neenan,USA,1950-10-28,F
77131,Pascal Elbé,France,1967-03-13,M
77147,John Erick Dowdle,United States,,
77155,James Saito,USA,1955-03-06,M
77264,Ashlie Atkinson,USA,1977-08-06,F
77284,Gérald Laroche,,,M
77309,Daniel Cohen,Tunisia,,M
77335,Ben Mendelsohn,Australia,1969-04-03,M
77458,David Von Ancken,,,M
77496,Vince Colosimo,Australia,1966-11-06,M
77498,Lubna Azabal,Belgium,1973-01-01,F
77585,Anthony Mangano,,,M
77734,Bruno Solo,France,1964-09-23,
77736,Armelle,France,1969-07-23,F
77880,Josh Dallas,USA,1981-12-18,M
77906,Yann Collette,France,1956-04-14,M
77928,Bruno Salomone,France,1970-07-13,M
77929,François Morel,,1959-06-10,M
77955,Yuki Matsuzaki,Japan,1981-09-24,M
77965,Morten Tyldum,Norvegia,1967-05-19,M
77996,Asa Butterfield,UK,1997-04-01,M
78018,Allan Corduner,Sweden,1950-04-02,M
78021,Lloyd Kaufman,USA,1945-12-30,M
78029,Martin Lawrence,Germany,1965-04-16,M
78080,Krysten Ritter,USA,1981-12-16,F
78110,Scott Adkins,UK,1976-06-17,M
78124,François Civil,France,1989-01-29,M
78160,Luca Guadagnino,Italy,1971-08-10,M
78191,Nicole Stéphane,,,
78216,Louise Bourgoin,France,1981-11-28,F
78221,Romain Lévy,,,
78223,Benjamin Guedj,,,
78317,Bob Bergen,USA,1964-03-08,M
78329,Lorraine Ashbourne,UK,1961-01-01,F
78336,Nick Vallelonga,U.S.A.,1959-09-13,M
78421,Nicolas Marié,,,
78423,Omar Sy,France,1978-01-20,M
78425,Louise Monot,France,1981-12-30,F
78479,Laurent Bateau,,,M
78489,Laurent Tuel,,,
78493,Isaac Sharry,Morocco,1968-02-08,
78681,Isabella Ferrari,Italy,1964-03-31,F
78729,Nathan Lane,U.S.,1956-02-03,M
78789,Jay Patterson,USA,1954-08-22,M
78798,Tom Kenny,U.S.,1962-07-13,M
79025,Don McManus,USA,1959-11-08,M
79035,Patrick Bonnel,,,M
79052,John Hostetter,,,
79072,Kevin Durand,Canada,1974-01-14,M
79079,Jamie McShane,USA,,M
79082,Randall Park,USA,1974-03-23,M
79502,Richard Strange,UK,1951-01-01,M
79541,Blutch,France,1967-12-27,M
79610,Sarah-Jeanne Labrosse,Canada,1991-08-16,F
79654,Robert Katims,USA,1933-04-22,M
79885,Steven O'Donnell,UK,1963-03-19,M
79991,Stephen Kunken,,,M
80149,Douglas Hodge,,1960-02-25,M
80348,Lorena Gale,Canada,1958-05-09,F
80367,Estelle Skornik,France,1971-07-04,
80416,Richard McGonagle,,,M
80507,Stefan Kapičić,Germany,1978-12-01,M
80602,Tyler Perry,USA,1969-09-13,M
80619,Steve Coulter,,1960-01-01,M
80698,Rob LaDuca,,,M
81054,Nicolas Duvauchelle,France,1980-03-27,M
81125,Denis Ménochet,France,1976-09-18,M
81295,Shane West,USA,1978-06-10,M
81681,Denis O'Hare,USA,1962-01-17,M
81685,Frank Grillo,USA,1965-06-08,M
81692,Stephen Bridgewater,USA,1953-08-24,M
81812,Jean-Marie Bigard,France,1954-05-17,M
81821,Sandrine Kiberlain,France,1968-02-25,F
81838,Hassam Ghancy,,,
81840,Adeel Akhtar,UK,1980-09-18,M
81843,Jennifer Darling,USA,1946-06-19,F
81850,Duncan Jones,United Kingdom,1971-05-30,M
81876,Stuart Devenie,,,M
81877,Mark Hadlow,,1957-01-01,M
81878,Brian Sergent,,,
82092,Will.i.am,USA,1975-03-15,M
82104,Danai Gurira,USA,1978-02-14,F
82119,Chantal Lauby,France,1948-03-23,F
82187,Mathias Mlekuz,,1966-11-01,M
82188,Jean-Pierre Martins,,1971-10-29,M
82194,Neill Blomkamp,South Africa,1979-09-17,M
82288,Jackie Berroyer,France,1946-05-24,M
82289,Jean-Paul Lilienfeld,France,1962-07-17,M
82312,Maja Ostaszewska,Poland,1972-09-03,F
82410,Terry O'Neill,England,1948-02-27,M
82418,Erik Van Looy,Belgium,1962-04-26,M
82423,Veerle Baetens,Belgium,1978-01-24,F
82639,Ophelia Lovibond,UK,1986-02-19,F
82647,Bruce McFee,,,M
82702,Michael Jackson,USA,1958-08-29,M
82792,Bruno Moynot,France,1950-12-20,M
82793,Martin Lamotte,France,1947-06-02,M
82809,Annabelle Wallis,UK,1984-09-05,F
82923,Bérénice Bejo,Argentina.,1976-07-07,F
82926,Arsène Mosca,France,1967-08-04,M
82927,Abdellah Moundy,,,
83002,Jessica Chastain,USA,1977-03-24,F
83156,Stomy Bugsy,EU,1972-05-21,
83271,Glen Powell,USA,1988-10-21,M
83356,Jamie Campbell Bower,UK,1988-11-22,M
83423,Heather Doerksen,Canada,1980-02-12,F
83782,Bruce Wright,,,M
83793,Riad Sattouf,,,
83797,Vincent Lacoste,France,1993-07-03,M
83798,Anthony Sonigo,,,M
83813,Thierry Neuvic,France,1970-08-03,M
83842,Jean-Michel Ribes,France,1946-12-15,M
83847,Annie Grégorio,France,1957-04-04,F
83854,David Dastmalchian,U.S.,1977-07-21,M
83932,Osamu Saka,Japan,1930-11-07,M
83966,Pascale Arbillot,France,1970-04-17,F
83967,Manu Payet,Réunion,1975-12-22,M
83970,Gladys Cohen,,,
84100,Fred Testot,France,1977-02-20,M
84213,Bill Farmer,USA,1952-11-14,M
84217,Alex Meraz,,1985-01-10,M
84227,Justine Wachsberger,USA,1988-08-09,F
84407,Jim Gaffigan,USA,1966-07-07,M
84425,Eric Toledano,France,1967-07-03,M
84426,Olivier Nakache,France,1973-04-15,M
84429,Audrey Dana,Francia,1979-09-21,F
84430,Joséphine de Meaux,France,1977-01-23,F
84432,Lizzie Brocheré,France,1985-03-22,F
84433,Lannick Gautry,,1946-03-03,M
84434,Wahid Bouzidi,,,
84439,Julien Leclercq,,,M
84440,Marie Guillard,France,1972-06-20,F
84493,Mickie McGowan,,,F
84495,Jess Harnell,USA,1963-12-23,M
84496,Josh Cooley,USA,1980-05-23,M
84818,Jacques Besnard,,,
85096,Stephen Blackehart,New York,1967-12-01,M
85163,Benoît Brière,Canada,1965-06-20,M
85340,Eric Lartigau,Francia,1964-06-20,M
85419,Dylan Kenin,,,M
86006,Paul Eiding,USA,1957-03-28,M
86007,Jim Ward,,,
86169,Camden Munson,,2018-05-01,M
86237,Joe Pingue,,1976-01-01,M
86270,Joseph Kosinski,USA,1974-05-03,M
86310,Connie Britton,USA,1967-03-06,F
86812,Ted Manson,USA,1926-10-23,M
87192,Mike O'Malley,USA,1966-10-31,M
87194,Christine Adams,UK,,F
87312,James Parks,USA,1968-11-16,M
87360,Michael Taliferro,USA,1961-08-23,M
87478,Kevin Geer,USA,1952-11-06,M
87662,Issey Takahashi,Japan,1980-12-09,M
87722,Noomi Rapace,Sweden,1979-12-28,F
87957,Keith Szarabajka,USA,1952-12-02,M
88060,Jeff Pollack,USA,1959-11-15,M
88124,Jesse Plemons,United States,1988-04-02,M
88474,Neri Marcorè,Fermo,1966-07-31,M
89387,Elarica Johnson,UK,1989-08-21,F
89624,Adel Bencherif,,1975-05-30,M
89626,Reda Kateb,France,1977-07-27,M
89822,Tuppence Middleton,UK,1987-02-21,F
90060,Pilou Asbæk,Denmark,1982-03-02,M
90113,Katarzyna Wolejnio,Poland,1973-05-19,F
90607,Massy Tadjedin,California,,
90633,Gal Gadot,Israel,1985-04-30,F
90634,Don Omar,,,
90725,Alain Chanoine,Canada,1981-07-08,
91269,Paul Wernick,Canada,,M
91355,Christa Théret,France,1991-06-25,F
91378,Ngô Thanh Vân,Vietnam,1979-02-26,F
91453,Edward James Hyland,,,M
91485,Patricia Karim,Belgium,1935-02-03,F
91494,Enzo Cilenti,England,1974-08-08,M
91606,Tom Hiddleston,UK,1981-02-09,M
92023,Hélène Roussel,,,
92058,Phil Austin,United States,1941-04-06,
92100,Jean-Claude Jay,,,
92119,Larry Brandenburg,USA,1948-05-03,M
92404,Joel Kinnaman,Sweden,1979-11-25,M
92614,Dawn Olivieri,USA,1981-02-08,F
92777,Tucker Smallwood,USA,1944-02-22,M
92811,David Wohl,USA,1953-09-22,M
93210,Domhnall Gleeson,Ireland,1983-05-12,M
93211,David Murray,Ireland,1970-02-07,M
93236,David Dencik,Sweden,1974-10-31,M
93297,Elsa Kikoïne,France,1977-03-02,F
93345,Ryan Cutrona,USA,1949-07-29,M
93434,Lionel Vitrant,,,M
93531,Jean-Noël Brouté,,,M
93532,Laurent Lafitte,France,1973-08-22,M
93620,Welker White,,1964-09-01,F
93752,John Farrer,,,M
93846,Googy Gress,USA,1958-08-11,M
93903,Cédric Kahn,Francia,1966-06-17,M
93927,Kathy Lamkin,,,F
93948,Alan Gifford,,1911-03-11,
93958,J. Patrick McCormack,,,M
94180,Charles Reisner,USA,1887-03-14,M
94427,Stephanie Honoré,,1984-05-12,F
94432,Adrian Martinez,USA,1972-04-10,M
94561,Phil Hawn,,1957-04-20,
94864,Max Martini,USA,1969-12-11,M
94904,Wendy Worthington,USA,1954-09-17,F
94943,René Bergeron,France,1890-10-07,M
94945,Roger Legris,France,1898-07-03,M
94958,Iddo Goldberg,Israel,1975-02-05,M
95099,Valerie Leon,London,1943-11-12,F
95101,Charlie Day,USA,1976-02-09,M
95638,John Pyper-Ferguson,Australia,1964-02-27,M
95716,Ian Pirie,,,M
95741,George Plimpton,New York,1927-03-18,M
95901,Bruno Dumont,France,1958-03-14,M
96044,Samy Seghir,France,1994-07-29,M
96045,Jérémy Denisty,Belgium,,M
96061,Tom Wilson,USA,1880-08-27,M
96228,Gary Basaraba,Canada,1959-03-16,M
96321,Tego Calderón,,,M
96376,Thierry Hancisse,,1962-11-20,M
96413,Thierry Frémont,,1962-07-24,M
96416,Xavier Maly,,,
96538,Ginny Yang,,,
96627,André Téchiné,Francia,1943-03-13,M
96841,Matthew Lewis,UK,1989-06-27,M
96851,James Phelps,,1986-02-25,M
96869,Samuel Boidin,,,M
96993,Michael Mellinger,Germany,1929-05-30,M
96997,Bradford Simonsen,,,
97084,Robinson Stévenin,France,1981-03-01,M
97085,Stéphane De Groodt,Belgium,1966-03-03,M
97257,Marjorie Bennett,Australia,1896-01-15,F
97436,Derek Lea,UK,,M
97446,James DuMont,USA,1965-08-12,M
97751,Denise Cheshire,,,
97844,Robert Pralgo,USA,1966-06-04,M
97943,Raphael Sbarge,USA,1964-02-12,M
98215,Matt Gerald,USA,1970-05-02,M
98492,Federico Boido,,1940-01-08,M
98887,Peewee Love,,,
99303,Michel Crémadès,France,1955-03-23,M
99366,Manning Redwood,New York,1929-02-16,M
99905,Kathleen Byron,U.K.,1921-01-11,F
100062,Del Zamora,,,M
100127,Tarako,,1960-12-17,F
100260,Mike Moroff,,,M
100721,Doris Thomas,,,F
100743,Nader Boussandel,,,M
100745,Amelle Chahbi,,,
101014,Beatrice Rosen,USA,1984-11-29,F
101015,Chin Han,Singapore,1969-11-27,M
101315,Georges Guéret,,,M
101320,Jean Luisi,France,1926-09-08,M
101615,Frank Pesce,,,M
101658,Tom Nolan,Canada,1948-01-12,M
102429,Roger Corman,USA,1926-04-05,M
102567,Randy Oglesby,,,M
102744,Monique Ganderton,Canada,1980-08-06,F
102852,Andreas Apergis,,,M
102853,Paul Hopkins,,,M
102864,Ginette Leclerc,France,1912-02-09,F
103393,Jacques Becker,France,1906-09-15,M
103779,Gaby Basset,,1902-03-29,F
103781,Simone Simon,France,1910-04-23,F
103833,John Aylward,USA,1946-11-07,M
104083,Gérard Croce,,1947-05-19,M
104101,Michel Charrel,France,1936-09-13,
104191,Wiley M. Pickett,,,M
104940,Eva Rueber-Staier,Austria,1951-01-01,F
105303,Fred Melamed,USA,1956-05-13,M
105584,Bret McKenzie,New Zealand,1976-06-29,M
105649,Bill Bolender,Illinois,1940-11-14,M
105687,Nadia Konakchieva,,,F
105727,Jake Abel,USA,1987-11-18,M
106243,Mary Ann Schmidt,,,F
106247,Tom Villard,United States,1953-11-19,M
106490,Stefanie Scott,USA,1996-12-06,F
106572,Martha Raye,USA,1916-08-27,F
106628,Marianne Stone,UK,1922-08-23,F
107490,Jaco Van Dormael,Belgium,1957-02-09,M
108060,Djamel Bensalah,,,
108253,Katie Lowes,USA,1982-09-22,F
108277,Ed Bishop,USA,1932-06-11,M
109253,Costa Botes,New Zealand,1960-12-27,M
109402,Rob Epstein,United States,1955-04-06,M
109410,Joanne Woodward,USA,1930-02-27,F
109474,Damien Jouillerot,France,1985-09-23,M
109516,Clémentine Célarié,Senegal,1957-10-12,F
109519,Manon Chevallier,,,
109667,Ilia Volok,USSR [now now Ukraine],1965-01-01,M
109713,Rita Blanco,Portugal,1963-01-11,F
109744,Ryan Polito,,,M
109869,Kristen Schaal,U.S.,1978-01-24,F
110018,David Lipper,Canada,,M
110319,George Roubicek,,,M
110503,Catherine Alric,,1954-03-23,
110872,Gerard Monaco,,,M
110928,Nancy Linehan Charles,USA,1942-12-11,F
111304,Colette Fleury,,,
111305,Simone Paris,,,
111514,David Pressman,USA,1965-11-06,M
111683,Jason Mantzoukas,USA,1972-12-18,M
111707,Muriel Dubrule,,,
112197,Yann Moix,France,,M
112692,Robert Maillet,Canada,1969-10-26,M
112754,René Lefèvre,France,1898-03-06,M
112756,Monique Hennessy,,,
112757,Carl Studer,,1918-01-08,M
112760,Jacques Léonard,,,M
112762,Charles Bayard,,,
113231,Gunner Wright,Florida,1973-08-26,M
113387,Jaime Gomez,USA,1965-08-31,M
113505,Kodi Smit-McPhee,Australia,1996-06-13,M
113506,Bob Jennings,,,
113603,Philippe Uchan,,1962-01-01,M
113606,Valérie Guignabodet,,,
113610,Thomas Gilou,France,1955-02-01,M
113617,Alexandra Lamy,France,1971-10-14,F
113814,Linda Kim,,,F
113916,Scott Menville,,1971-02-12,M
114019,Luke Evans,UK,1979-04-15,M
114512,Lloyd Nelson,,1927-06-10,
114711,Tien Shue,,,
114953,Géraldine Nakache,,1980-02-16,M
115068,John McLaren,Canada,1911-10-10,M
115107,Roland Armontel,,1901-12-21,M
115472,Antoine Marin,,,
115596,Arthur Holden,Canada,1963-09-21,
115659,Yoji Tanaka,Japan,1963-08-08,M
115686,Laurent Spielvogel,,1955-05-10,M
115742,Johan Heldenbergh,,,M
115876,Mikhail Gorevoy,USSR (Russia),1965-05-19,M
116123,Norman Chancer,,,M
116315,Kari Wahlgren,U.S.,1977-07-13,F
116341,Bill Clinton,USA,1946-08-19,M
117081,Teresa Ganzel,Ohio,1957-03-23,F
117528,Homayoun Ershadi,Iran,1947-01-01,M
117564,Jack Moore,,,
117642,Jason Momoa,USA,1979-08-01,M
117654,David Sterne,,,M
117668,Lucienne Bogaert,Nord,1892-01-06,
118020,Jacques Doillon,France,1944-03-15,M
118142,Davina Whitehouse,UK,1912-12-16,F
118178,Virginie Efira,Belgium,1977-05-05,F
118512,Michaël Vander-Meiren,,,
118595,Ric Reitz,USA,1955-09-08,M
118617,Nicholas Woodeson,UK,1949-11-30,M
118639,Tom Six,Netherlands,1973-08-29,
119199,Claude Perron,France,1966-01-23,F
119356,Antonello Grimaldi,Italy,1955-08-14,M
119414,Jonathan Ryland,,,M
119498,Joann Sfar,,,M
119499,Laetitia Casta,France,1978-05-11,F
119501,Philippe Katerine,,1968-12-08,M
119685,Elizabeth Croft,,,
119831,Marie-Sophie L.,,1963-02-14,
119869,John Salley,USA,1964-05-16,M
120006,Anthony Brophy,UK,,M
120445,Colin Kenny,Ireland,1888-12-04,M
120560,Jim Piddock,UK,1956-04-08,M
120571,Myriam Boyer,France,1948-05-23,F
120833,Richard Durden,UK,1944-02-08,M
121529,Léa Seydoux,France,1985-07-01,F
121530,Grégoire Leprince-Ringuet,France,1987-12-04,M
121588,Eric Lavaine,France,,M
121718,Bill Camp,USA,1961-10-13,M
121751,Sô Yamanaka,,,
122416,Tina Rodriguez,USA,1982-09-24,F
122441,Harry Sinclair,New Zealand,1959-01-01,M
122455,Paul A. Partain,USA,1946-11-22,M
122491,Christopher Murray,USA,1957-03-19,M
122546,Al Palagonia,USA,1967-12-13,
122556,Ian Bonar,,,
122572,Brigitte Chamarande,,,
122596,V.J. Foster,,,
122750,Leslie Uggams,,1943-05-25,F
122805,Mark Fite,,,M
122847,Serge Élissalde,France,1962-07-30,M
122889,Dane DeHaan,USA,1987-02-06,M
123037,Jonathan Harris,,1914-11-06,
123517,Michael J. Anderson,USA,1953-10-31,M
123979,Philippe Harel,,,
123989,Anaïs Demoustier,France,1987-09-29,F
124236,Jean-Marie Robain,France,1913-12-08,M
124342,Vanessa Cobham,,,
124644,Analeigh Tipton,USA,1988-11-09,F
124645,Chad L. Coleman,USA,1974-09-06,M
125037,Tonie Marshall,,1951-11-29,F
125324,William Eubank,USA,1982-11-15,M
125412,Michaël Cohen,,1970-12-13,
125660,Andrew Scott,Ireland,1976-10-21,M
125738,Daniel Espinosa,Svezia,1977-03-23,M
125842,Pat Flaherty,USA,1897-03-08,M
125908,Paul Stassino,,1930-01-01,M
126232,Claude Bertrand,France,1919-03-24,M
126316,Roger Monk,,,
126363,Martin Jarvis,UK,1941-08-04,M
126502,Charisma Carpenter,USA,1970-07-23,F
126590,Daniel Derval,,,
126597,Stéphane Aubier,Belgium,1964-10-08,M
126619,Alexandre von Sivers,,,
126725,Dominique Thomas,,,M
126726,Lola Créton,Francia,1993-12-16,F
127000,Rachel McDowall,,,F
127005,Chris Wilson,UK,,M
127069,Charles Techman,,,
127536,Alfred Dennis,USA,1922-12-26,M
128386,Colin McFarlane,London,1961-09-15,M
128404,George Gerdes,USA,1948-02-23,M
128597,Rick Aiello,,,
128638,Vincent Deniard,,,
128645,Archie Panjabi,UK,1972-05-31,F
128748,Alba Rohrwacher,Italy,1979-02-27,F
129101,Lance Reddick,USA,1969-12-31,M
129168,Alice Pol,France,1982-12-03,F
129394,Robert Pollock,,1951-09-16,M
129766,Hélène Babu,,,F
129896,Rithy Panh,Cambogia,1964-04-18,M
130081,Robin Atkin Downes,UK,,M
130313,Walerian Borowczyk,Poland,1923-09-02,M
130448,Nanou Garcia,,,F
130452,Anthony Decadi,,,
130559,Alban Casterman,France,1975-10-28,
130630,Henri Decoin,France,1890-03-18,M
130663,Hervé Mimran,France,,M
130664,Audrey Lamy,France,1981-01-19,F
130712,Lio,Portugal,1962-06-17,F
130935,Shane Meier,,1977-06-11,M
131119,Bo Dietl,,1950-12-04,M
131380,Gérard Hernandez,Spain,1933-01-20,M
131684,Christine Murillo,France,1951-08-01,F
131732,Xiong Xin-Xin,China,1962-02-25,M
131827,Laure de Clermont-Tonnerre,,1983-07-26,F
131849,Christy Scott Cashman,,,F
132157,Ezra Miller,USA,1992-09-30,M
132235,Christophe Bourseiller,France,1957-09-27,M
132429,Aïssa Maïga,Sénégal,1975-05-25,F
132431,Mélanie Bernier,France,1985-01-05,F
132541,Gaëlle Cohen,,,
132542,Maurice Barthélemy,Bolivia,1969-05-23,M
132876,Brad Peyton,Canada,1978-05-27,M
132890,Andy Townsley,,,
132988,John Albasiny,UK,1968-01-01,M
133068,Owen Burke,,,M
133153,Marcio Rosario,Brazil,1971-12-24,M
133257,Virgile Bramly,,,M
133259,Arthur Hiller,Canada,1923-11-22,M
133271,Bernard Borderie,France,1924-10-06,M
133398,Quentin Dupieux,France,1974-04-14,M
